Product ID,Price,Competitor Prices,Discounts,Sales Volume,Customer Reviews,Return Rate (%),Storage Cost,Elasticity Index
1524,9.77,34.32,29.61,739,2,18.2,4.07,1.37
1631,6.19,69.87,0.42,462,4,11.88,9.99,2.49
6291,55.43,31.71,34.17,672,1,19.45,3.74,0.97
9646,58.62,94.84,49.53,843,1,9.69,1.1,2.45
4107,98.41,80.69,16.28,401,1,5.26,9.28,1.59
8735,34.46,17.82,44.0,773,1,9.89,8.57,1.99
4328,60.73,70.64,12.53,490,4,11.63,2.42,1.41
5626,85.54,54.67,34.4,576,3,0.08,6.79,1.65
6823,96.23,27.84,28.1,484,2,12.49,9.09,0.89
9184,54.29,85.66,31.94,695,3,10.16,2.3,1.69
1455,47.43,26.47,43.72,803,3,5.81,8.24,1.14
1545,43.71,40.4,37.11,687,3,1.62,2.73,2.18
4280,25.79,58.88,36.72,793,4,8.09,1.24,2.03
3040,56.29,97.55,34.16,706,2,1.71,9.3,1.99
5259,56.5,57.5,13.17,441,3,2.63,8.29,1.94
6990,47.16,89.57,34.95,765,4,19.47,7.09,1.4
1406,67.2,83.64,17.96,563,3,9.64,6.15,0.64
7427,82.79,15.51,23.8,409,3,15.18,7.87,2.01
5524,46.53,44.43,6.2,391,3,8.63,8.14,1.8
7212,85.33,41.86,0.16,262,3,8.31,5.44,0.75
8876,95.76,37.15,38.1,563,1,4.87,7.84,1.96
5818,56.1,35.91,5.12,384,3,16.26,4.75,1.29
6383,6.81,46.58,44.92,912,3,11.84,6.48,1.92
2703,70.9,84.51,27.96,612,1,11.31,8.51,1.73
7493,15.37,74.79,15.23,594,2,18.84,5.51,2.49
5411,68.32,10.08,3.06,290,4,8.27,9.03,0.9
3828,27.33,26.66,4.53,397,1,4.39,3.7,1.93
6986,11.98,43.47,22.91,718,4,6.46,4.94,0.87
4177,64.55,49.94,48.67,815,2,12.24,1.32,0.81
7136,88.16,58.21,7.36,304,4,7.6,3.82,1.63
9881,36.1,11.42,26.3,620,3,12.25,1.67,1.26
3014,56.06,60.1,18.44,504,1,7.37,7.02,2.41
2556,96.31,35.46,10.14,257,1,17.35,7.71,2.25
8021,31.56,24.78,33.6,673,3,19.64,4.03,2.33
9829,13.98,31.12,37.45,848,1,2.04,4.74,0.57
7178,56.64,25.47,4.98,333,4,0.76,1.41,1.42
7251,37.09,15.74,19.13,575,2,7.64,2.01,0.68
5204,65.55,14.76,17.46,463,1,17.52,7.51,0.85
5519,73.8,29.42,10.57,402,1,13.68,1.67,0.54
8271,58.81,88.75,5.45,407,4,19.67,7.36,2.03
2607,7.87,94.0,32.45,866,1,12.47,9.76,1.7
4740,87.5,75.84,37.52,645,1,3.07,8.64,1.42
6235,58.08,21.29,49.75,733,2,17.62,9.09,2.28
5432,84.9,19.8,21.45,406,1,7.39,2.22,1.45
2387,20.17,38.48,9.45,512,2,1.55,6.84,1.6
2152,80.19,96.41,27.41,621,1,10.47,4.32,0.91
4099,66.94,68.03,43.63,714,1,2.74,3.05,2.32
4591,33.97,61.81,30.07,676,4,11.11,3.71,2.16
1832,86.45,57.31,42.07,676,2,11.21,7.41,1.36
7735,31.16,36.78,34.37,716,4,5.36,7.97,1.48
5410,48.08,89.08,28.99,687,4,12.26,6.02,1.85
5015,41.24,15.63,39.3,714,2,7.06,2.71,1.81
6567,49.13,36.68,8.19,412,4,17.64,2.13,1.57
4013,38.29,84.31,33.99,787,2,1.48,8.27,1.59
4268,42.98,68.68,41.09,821,2,3.35,6.89,1.54
5467,19.14,89.14,16.39,667,4,5.75,7.85,1.61
5784,56.9,12.67,16.18,421,3,2.14,5.29,1.78
6063,87.83,6.9,9.16,235,4,12.23,4.3,2.07
6646,26.69,26.94,42.21,850,3,9.81,3.31,0.8
9594,61.76,92.0,28.12,683,1,13.3,5.27,0.93
5818,41.21,58.51,19.74,585,1,9.13,2.2,1.14
4546,41.98,35.04,48.06,802,2,3.92,9.42,2.2
9225,37.48,63.84,36.92,762,1,16.17,6.57,1.57
2269,82.73,93.73,2.41,329,2,4.64,5.51,1.54
3500,7.77,8.69,29.62,751,2,19.06,7.35,0.68
5599,6.35,23.53,40.93,859,1,6.76,5.41,1.31
6973,94.03,7.74,19.41,332,2,12.45,3.81,1.53
3853,50.81,77.89,9.24,505,2,3.83,3.51,1.06
5799,15.1,15.54,46.09,825,4,7.47,4.0,2.47
3284,52.24,47.22,40.31,712,1,7.49,9.18,1.87
2489,55.94,75.36,24.33,602,2,11.97,2.33,1.97
4588,79.53,61.73,8.43,339,2,7.06,4.87,1.66
1132,59.54,39.74,26.67,620,3,18.68,9.47,0.96
4906,96.1,29.21,12.29,262,4,1.56,6.65,2.23
6965,24.72,78.6,27.75,712,1,5.17,7.91,2.2
2444,53.45,21.32,5.95,317,3,3.88,3.54,1.9
2738,88.35,77.5,33.16,650,4,19.18,8.37,0.64
7257,90.01,21.42,45.4,601,4,17.72,6.05,2.34
5000,18.67,66.96,23.04,724,2,9.16,1.63,0.99
7206,11.6,83.54,20.06,758,1,15.63,5.02,0.54
7940,31.16,16.88,40.44,761,2,8.93,5.6,1.3
7156,78.43,19.42,42.82,663,3,2.6,8.38,1.39
8247,35.61,61.29,22.77,641,3,4.28,5.29,1.44
2271,28.62,14.39,28.18,639,4,4.31,6.54,1.87
1697,37.97,61.1,38.86,751,3,6.16,2.31,2.2
7227,28.95,75.84,2.51,432,4,1.18,9.93,2.31
2975,97.82,40.68,42.92,628,1,1.28,8.48,1.53
2501,11.76,91.13,36.0,897,4,10.0,1.33,0.95
8988,63.75,66.92,20.13,511,2,10.7,6.17,1.73
4525,17.73,86.09,26.48,797,3,4.93,8.86,1.08
4395,92.09,48.14,40.77,572,1,19.55,2.16,2.38
8076,42.79,17.0,40.5,703,1,10.8,8.58,1.61
4630,34.74,8.79,49.04,853,3,7.12,7.19,1.29
8756,89.37,5.46,7.02,173,3,12.05,8.14,2.46
5243,39.18,15.9,11.9,493,1,9.96,8.44,0.68
6336,69.71,15.9,1.64,218,4,3.31,2.91,2.26
4661,7.12,56.95,11.75,565,3,7.44,8.92,1.76
5316,13.58,19.19,30.96,759,4,0.16,9.89,0.7
8796,14.05,73.06,7.3,615,2,11.43,4.22,0.59
5129,44.11,12.95,3.98,327,4,10.81,6.08,2.05
6130,86.8,22.93,31.52,572,3,1.08,8.28,0.51
4504,9.6,51.66,35.75,793,3,4.26,9.93,2.17
1372,87.41,88.47,31.4,613,2,18.92,6.61,1.56
5445,60.19,93.4,1.72,406,2,14.35,6.76,1.27
4212,28.37,81.77,32.13,739,4,17.71,3.28,2.11
9688,29.43,73.03,23.68,688,4,5.54,1.01,1.14
8218,90.25,36.47,18.32,406,3,4.64,6.94,0.92
3194,93.7,45.29,37.62,627,1,11.31,2.01,0.91
1912,97.13,9.16,23.56,324,4,4.22,6.63,2.36
8313,43.81,28.5,42.37,750,2,4.47,8.7,1.74
2489,92.69,66.48,23.32,501,1,15.94,5.95,1.01
7330,81.02,7.48,45.64,616,2,0.8,6.11,2.15
7483,45.81,15.85,3.6,339,1,10.37,2.83,1.92
9749,60.83,86.42,12.8,504,4,12.64,3.89,1.33
6599,63.34,45.96,1.54,289,2,8.3,9.14,2.22
6203,76.37,42.92,47.6,784,1,9.15,1.99,0.54
5624,68.71,23.94,3.47,303,2,9.0,7.59,1.19
6846,58.55,65.47,40.94,756,4,7.5,9.41,1.96
5603,78.48,59.03,35.26,601,1,7.02,1.46,1.79
1103,32.12,87.41,15.54,591,3,1.69,1.41,2.24
4747,49.95,27.98,2.33,390,1,2.37,5.14,0.63
6502,98.36,60.85,32.89,558,4,18.42,7.8,1.24
1234,72.84,84.27,46.55,802,4,9.61,8.79,1.75
5894,49.48,35.41,45.16,764,2,19.11,3.64,1.47
1683,84.77,74.08,24.12,567,4,19.02,9.59,0.51
3263,69.27,91.27,22.46,564,2,6.14,8.86,1.55
2165,63.26,46.0,12.93,420,1,14.63,8.62,1.84
2651,90.4,84.28,33.34,641,4,1.75,8.67,0.71
9930,77.58,91.25,11.18,432,2,12.91,3.02,1.75
2513,95.72,58.75,25.03,479,4,18.96,8.3,1.39
3696,44.74,69.2,38.69,743,3,18.16,2.47,2.16
7927,49.87,36.94,38.6,745,3,18.1,2.14,1.01
8973,95.3,52.17,26.82,473,1,1.26,3.54,1.69
8132,40.55,21.34,24.77,612,4,16.06,3.26,0.69
4200,51.78,50.45,5.74,408,2,11.2,4.35,1.94
9770,49.81,56.7,10.88,452,3,19.33,8.86,1.74
7735,17.15,32.0,41.51,821,4,6.4,4.0,1.35
4889,12.74,12.83,46.58,827,1,17.07,8.69,2.21
3576,54.75,37.8,37.8,645,3,2.4,1.75,2.24
6676,55.38,19.21,32.76,644,2,0.31,7.83,1.09
1014,14.75,12.49,15.93,542,2,13.62,2.04,1.9
6831,96.14,82.06,41.9,683,4,12.1,1.65,1.49
3087,25.17,25.02,42.56,852,3,11.49,6.42,0.62
4757,10.84,86.17,43.1,998,1,17.29,9.76,0.53
5798,61.36,61.94,22.87,535,1,13.83,3.18,1.96
1926,14.91,46.35,28.95,772,3,5.82,4.55,0.81
4020,26.77,75.62,24.17,747,4,13.12,8.29,0.72
8768,87.21,41.2,7.44,342,1,17.74,5.62,0.71
9597,48.43,74.16,46.97,905,2,13.66,8.05,0.7
2391,30.56,38.23,22.84,595,1,17.66,9.02,2.07
6702,7.07,89.26,22.67,822,2,5.35,2.36,0.51
5100,82.01,12.02,10.81,301,3,5.48,6.37,1.62
9126,67.48,72.43,15.96,526,1,2.07,1.83,0.85
1935,26.33,16.17,43.96,806,4,0.08,9.21,1.8
2765,68.75,9.51,25.16,515,4,4.94,6.68,0.75
1498,97.87,81.44,13.42,369,1,18.57,7.83,1.7
9350,97.98,99.55,34.48,642,2,11.49,1.63,0.92
5795,19.38,6.22,41.82,830,1,13.3,4.83,0.82
8819,8.47,95.98,37.37,850,4,13.45,2.0,2.47
2727,44.24,13.67,10.31,446,1,13.9,9.49,0.98
9754,63.43,97.75,49.01,871,4,4.7,8.82,1.47
3776,57.99,32.88,17.04,475,1,11.5,7.31,1.64
3023,23.26,86.63,17.78,656,4,16.73,6.52,1.49
8149,24.2,50.22,38.34,812,4,12.21,8.28,1.44
7171,81.78,62.13,39.56,725,1,3.22,7.42,0.58
9870,75.42,68.93,8.47,366,4,18.05,6.48,2.18
8110,91.56,45.89,30.84,486,4,14.4,9.99,2.19
5297,37.15,43.45,10.3,487,4,2.64,4.19,1.42
9322,50.56,22.6,16.64,495,1,8.63,3.74,1.12
7832,41.84,74.95,46.86,932,3,13.03,9.0,0.53
2140,25.85,7.19,31.03,626,3,9.53,1.96,2.29
9631,63.74,19.41,34.4,609,3,16.85,1.03,1.71
5622,23.48,97.37,19.71,723,4,13.15,5.89,0.61
8629,41.1,51.69,49.45,894,4,5.48,9.31,1.0
1655,17.26,24.37,13.49,529,3,18.51,3.03,1.89
4819,47.3,87.01,2.4,448,3,19.78,8.84,1.37
7269,18.66,25.51,26.16,696,1,12.82,8.67,1.22
5517,94.44,50.05,25.33,489,2,8.35,6.35,1.35
5686,85.24,29.53,32.68,554,2,5.76,9.47,1.17
4181,48.72,10.45,17.1,520,1,5.58,9.66,0.67
4940,16.46,92.41,3.75,559,3,14.6,7.74,1.21
2403,41.17,28.85,43.81,775,1,6.8,1.59,1.83
3729,41.97,89.51,27.58,691,3,2.62,1.34,2.21
8007,64.72,90.18,37.06,733,3,11.62,9.35,1.8
7034,68.12,76.77,0.95,343,1,13.81,9.29,1.55
6330,90.41,58.55,24.03,481,2,1.49,8.9,1.45
4024,77.22,28.78,27.92,473,4,16.49,3.75,2.03
3362,26.01,31.35,0.15,382,3,12.29,9.16,1.82
8271,42.32,97.9,14.95,536,2,0.97,4.52,2.44
5882,59.79,20.91,3.63,288,1,19.99,1.09,1.83
3092,52.26,13.72,46.53,758,1,13.38,6.71,1.17
9378,44.24,35.28,36.01,738,4,1.53,7.33,0.75
7052,28.78,29.48,24.51,615,3,11.2,3.53,1.75
7849,63.25,85.85,25.03,580,2,5.46,5.62,2.24
9513,92.83,36.24,34.83,496,2,5.07,7.22,2.43
2113,45.26,59.63,5.51,447,1,19.16,9.87,1.44
3173,31.58,11.65,16.68,542,1,0.37,8.5,0.9
6465,99.99,57.52,27.5,442,3,5.62,6.55,2.21
1643,97.75,81.75,37.94,660,3,5.62,5.58,1.02
6448,24.43,22.63,36.33,746,4,15.87,7.93,1.95
9699,24.54,68.4,30.81,788,1,1.26,2.84,1.03
3249,86.41,31.45,46.62,661,4,15.41,3.38,1.79
5303,57.43,89.69,22.3,558,1,4.62,4.43,2.22
7505,70.34,66.14,33.05,627,1,18.68,6.36,1.78
2384,70.78,43.63,8.8,335,3,18.38,7.38,2.15
2328,48.57,40.84,47.09,775,2,10.98,9.56,2.15
1919,38.19,92.56,2.81,486,3,5.25,5.94,0.98
8736,71.08,37.64,48.09,697,3,7.67,6.5,2.36
4435,16.67,11.64,44.46,833,1,9.02,2.65,1.87
5582,23.49,30.55,43.49,815,2,8.66,3.14,2.19
4082,75.92,96.91,7.71,410,4,15.41,9.65,1.5
1343,64.43,79.6,24.06,609,1,2.43,9.63,1.27
2881,65.59,91.16,5.43,418,1,16.08,1.04,1.28
7347,30.31,31.36,42.23,790,4,4.42,5.7,2.04
7647,57.01,72.94,5.58,385,3,5.59,9.28,2.22
2541,54.39,72.25,18.44,530,1,18.03,4.78,2.17
9447,83.34,70.25,29.16,562,2,8.97,7.23,1.34
9957,35.98,73.29,8.58,493,2,15.9,3.32,2.03
8466,78.79,15.36,39.86,625,3,19.41,4.2,1.2
1107,43.53,58.07,1.88,433,2,0.77,1.14,1.0
4012,95.57,79.34,16.39,387,2,14.28,9.54,2.36
1587,84.83,38.3,1.97,219,4,6.55,7.36,2.08
9408,11.39,94.85,20.09,707,1,7.79,1.25,1.91
3511,31.42,48.11,6.36,492,3,12.32,6.38,1.14
3349,14.74,67.28,4.61,575,4,2.85,4.75,0.53
8016,36.11,61.46,38.9,759,1,0.89,8.22,2.09
1818,86.04,52.73,8.03,342,3,9.01,2.62,0.99
5865,69.87,37.43,38.23,623,4,9.44,8.93,1.82
6079,60.95,87.51,5.26,391,3,1.48,6.87,2.08
9046,35.08,86.74,46.52,877,1,13.77,4.94,2.47
6656,51.65,73.29,11.62,473,4,7.73,1.78,1.98
5848,24.32,26.4,32.49,741,1,0.05,9.59,0.9
4394,51.48,87.17,41.33,830,3,8.6,1.03,1.34
1165,9.45,66.25,1.43,506,2,11.93,7.67,1.41
1671,73.54,37.72,27.48,584,3,3.45,4.5,0.54
9819,22.04,99.54,9.84,626,1,4.6,9.98,1.06
4837,74.15,33.33,47.0,692,2,12.74,9.63,2.26
2527,87.39,25.63,25.23,483,3,6.41,1.42,0.59
8914,28.21,9.1,2.28,369,1,3.93,2.36,1.48
2239,36.62,58.05,12.47,535,4,7.98,3.97,1.01
5280,95.28,50.68,32.41,495,3,5.26,9.76,2.32
6517,93.44,72.87,10.57,344,1,15.92,6.22,2.04
9233,78.73,40.72,22.23,437,4,14.96,7.4,2.09
4343,25.08,39.22,39.7,776,1,0.11,7.57,1.97
8178,81.39,11.37,20.66,403,4,6.86,6.01,1.69
9700,62.87,37.59,37.52,700,1,6.98,4.49,1.06
2747,59.23,96.74,49.11,842,4,8.25,9.98,2.31
4998,21.81,12.46,4.52,448,1,3.13,7.61,1.14
5284,84.63,93.03,42.74,730,2,16.72,4.71,1.43
6935,52.21,71.22,23.21,602,4,14.99,3.61,1.88
3658,66.66,16.07,35.3,598,3,17.72,3.91,2.01
2245,97.96,43.43,34.66,502,3,0.23,3.65,2.42
1034,97.4,61.82,3.51,232,4,10.39,7.22,1.64
3386,26.34,35.39,48.36,845,3,6.66,1.34,2.13
8406,62.2,8.1,48.48,790,2,16.95,4.87,0.52
8184,44.97,60.55,26.19,603,3,3.2,5.64,2.2
9354,49.97,16.88,14.51,479,2,6.84,7.12,1.07
9800,60.93,57.69,37.02,737,4,19.09,6.78,0.85
5961,67.51,50.39,47.28,733,2,12.4,5.9,2.1
8096,67.75,75.55,22.01,593,4,6.1,9.25,0.73
7488,26.33,6.27,29.54,676,2,14.53,3.01,0.81
6692,71.43,95.89,7.84,425,2,19.88,6.62,1.61
4803,73.63,59.73,26.88,580,3,3.09,5.07,1.02
1768,66.01,58.48,35.8,686,3,15.59,6.98,1.46
8950,59.37,92.78,14.11,545,4,6.54,8.53,1.56
9832,27.41,22.26,0.6,383,2,15.58,5.25,1.18
8371,31.72,36.18,31.91,704,2,7.72,4.96,1.09
7712,20.81,64.56,4.86,504,4,3.29,2.14,1.52
3593,80.56,50.75,6.25,271,1,1.6,3.77,2.2
4961,45.18,36.97,6.0,439,1,8.57,3.94,0.81
6549,35.53,77.82,28.42,700,1,2.36,1.51,2.03
9932,26.18,31.92,19.86,633,1,8.18,7.09,0.99
7684,95.62,65.73,33.05,598,3,18.92,8.02,0.91
5669,52.34,31.8,43.06,699,4,19.26,9.83,2.4
4140,32.45,73.92,14.49,518,3,19.79,9.42,2.41
1995,22.26,66.42,49.15,969,2,19.36,8.47,1.11
3450,48.13,12.32,25.04,585,1,13.12,4.67,0.79
8651,95.8,68.99,10.24,386,4,15.87,1.73,0.76
2612,98.69,99.34,49.73,785,4,9.83,2.75,1.15
5875,20.44,82.78,29.05,808,1,10.99,3.74,0.8
9610,61.4,58.51,15.26,451,1,10.56,1.98,1.8
8969,82.89,78.15,30.39,554,1,14.1,2.47,1.9
3590,13.32,38.27,20.26,655,3,19.49,5.12,1.06
5708,95.59,95.66,25.28,549,3,16.18,2.45,0.88
2309,7.33,8.98,42.34,832,2,13.93,9.76,1.72
1986,93.11,33.82,36.4,554,2,9.24,3.68,1.52
1667,80.99,82.78,7.94,339,4,9.16,6.13,2.31
9193,18.57,53.15,9.53,575,3,18.01,8.77,0.68
3255,85.25,75.86,14.89,373,3,7.96,6.31,2.02
4034,82.85,37.69,49.17,716,1,15.29,2.35,1.96
6860,93.62,28.5,17.63,313,2,13.75,3.7,2.3
3587,33.36,52.18,2.69,408,2,13.64,7.92,1.85
9464,70.35,9.89,15.7,388,3,12.34,3.05,1.16
5571,30.63,65.95,14.56,583,2,8.78,5.07,1.58
6764,29.18,48.93,35.41,792,2,9.66,6.37,0.98
2651,73.23,52.12,44.25,706,2,13.05,7.99,1.72
9376,48.01,29.1,44.48,738,4,3.9,5.3,2.04
9035,16.11,33.46,18.91,605,3,3.08,6.13,2.05
9076,77.52,76.85,32.54,589,2,13.95,7.83,2.35
7030,19.67,19.5,9.84,472,3,19.61,7.59,1.88
4796,75.66,29.17,28.7,487,4,11.46,9.31,2.14
5026,46.37,53.69,10.14,497,3,12.7,2.4,0.52
6663,32.24,53.09,43.97,870,4,11.53,2.48,1.01
8497,30.92,53.0,26.55,634,4,17.95,9.4,2.41
3329,55.37,13.35,16.72,439,4,0.64,6.39,1.85
6855,93.59,14.36,12.51,260,4,0.67,2.04,1.66
9143,69.15,51.63,1.23,281,3,13.81,3.33,1.8
6313,25.8,5.76,2.71,349,1,3.03,8.78,2.06
7597,99.21,47.24,22.25,444,1,6.16,5.01,1.02
7319,29.84,17.48,28.06,623,3,15.34,4.35,1.84
8742,16.25,10.62,7.45,418,1,7.44,6.46,2.43
4300,28.75,18.37,36.4,771,3,4.54,4.56,0.75
6614,32.35,25.87,48.89,836,2,4.03,4.49,1.7
6822,16.17,11.47,4.68,493,1,1.7,4.78,0.63
6572,40.9,33.67,20.83,596,2,15.04,1.35,0.87
8875,51.93,52.87,25.07,555,3,5.51,1.58,2.31
9187,14.96,51.93,16.73,652,3,1.63,8.91,1.28
2098,80.39,21.93,28.95,479,2,7.74,5.68,2.34
7051,45.21,62.32,37.91,773,4,0.52,4.73,1.46
7970,76.51,97.46,19.5,456,4,11.2,7.98,2.49
4740,10.76,21.85,9.37,514,4,17.74,9.4,1.91
9351,7.52,65.28,44.35,967,4,12.91,8.7,1.19
9220,41.4,9.46,16.89,457,2,11.02,7.82,2.42
8211,65.25,70.43,3.88,429,1,2.14,7.78,0.64
8682,10.21,15.55,26.32,733,1,13.15,3.47,0.76
3329,12.33,73.83,1.92,493,2,14.62,5.38,2.16
3349,14.34,44.67,13.63,558,3,17.86,3.62,2.31
2494,83.82,74.46,12.43,382,1,5.15,2.04,2.44
8865,83.31,80.84,24.81,500,3,11.09,9.86,2.42
7551,31.94,91.97,46.71,892,2,1.77,1.12,2.02
6164,20.49,60.88,28.59,785,4,13.93,6.01,0.54
6304,77.71,6.73,34.76,547,1,7.85,5.51,1.61
3548,55.27,47.47,36.73,670,1,16.46,4.4,2.05
5687,50.77,31.27,12.12,436,1,16.88,7.5,1.34
4012,18.44,13.05,18.67,522,3,7.76,7.2,2.25
3350,92.36,64.73,15.54,400,2,2.45,7.44,1.36
5003,52.76,52.78,44.96,804,2,0.76,7.52,1.49
3260,41.62,50.72,39.89,802,1,8.73,3.2,1.26
4973,47.9,67.27,26.59,687,2,4.52,2.22,0.9
3637,65.58,28.21,8.96,356,2,12.95,5.72,1.78
7986,96.13,17.42,44.72,565,4,14.4,2.44,2.38
3051,77.82,63.24,39.06,708,3,4.59,9.53,0.53
5244,92.72,67.78,48.27,769,3,2.87,8.59,0.64
9149,84.43,89.58,29.95,613,3,12.23,1.02,1.28
6832,96.98,39.63,20.02,431,3,17.65,3.92,0.64
5159,84.22,40.1,28.26,564,3,7.22,8.55,0.53
4170,47.47,95.23,24.56,662,4,14.54,4.02,1.76
2931,36.61,83.52,33.21,786,2,9.27,1.39,1.39
3903,39.03,21.29,12.87,435,4,9.16,5.73,2.11
9938,50.09,77.21,37.4,766,4,17.44,3.13,1.09
1378,92.36,78.76,28.36,509,4,12.53,9.09,2.21
4276,14.28,95.31,29.53,831,4,4.31,1.16,1.29
6137,30.34,86.39,46.64,909,2,16.42,2.18,2.15
1677,51.15,32.73,29.54,582,2,5.14,5.49,2.06
6171,38.97,59.03,24.57,665,2,0.8,4.0,1.13
1543,97.67,18.04,39.56,554,1,13.09,1.28,1.57
3169,97.65,62.12,16.93,386,1,0.97,4.97,1.66
9210,70.95,68.12,4.52,408,2,19.99,7.92,0.7
9147,43.04,89.19,16.75,569,1,16.15,8.39,1.92
4647,7.41,56.35,42.27,902,4,12.75,1.67,1.54
2775,77.71,63.86,1.04,278,4,3.41,2.74,1.89
1704,23.07,19.86,14.42,516,1,5.61,4.21,1.64
5205,73.65,31.49,1.41,279,4,19.54,8.44,1.31
1643,22.88,17.35,3.44,404,1,2.61,6.77,1.61
7196,44.17,36.02,47.18,813,1,16.24,7.43,1.65
7687,38.48,50.63,21.61,570,4,3.24,8.09,2.11
5123,84.73,16.41,26.27,504,1,5.04,6.46,0.61
6957,24.21,98.21,6.6,551,1,19.03,6.76,1.69
7588,71.6,86.08,46.92,760,2,9.43,6.47,2.4
6576,32.86,24.59,48.55,811,3,7.07,2.8,2.26
1603,28.23,79.16,22.45,701,1,15.4,9.82,1.18
2823,81.41,41.22,13.23,357,2,0.27,1.18,1.84
1634,49.09,38.38,25.1,644,2,19.03,8.67,0.68
3041,18.84,73.84,7.75,570,4,12.32,6.5,1.02
6517,21.25,87.3,44.75,986,3,3.05,1.63,0.55
1782,81.62,26.34,18.86,397,1,15.98,4.7,1.41
6045,94.96,57.61,21.79,439,3,8.71,6.92,1.67
6965,44.97,49.23,47.37,838,4,6.99,9.97,1.26
4725,42.49,99.31,13.9,551,3,14.78,6.6,2.13
9625,27.36,50.94,26.27,662,3,18.49,9.6,1.81
5260,82.58,13.62,21.78,422,1,11.04,9.98,1.41
7491,94.56,14.03,6.57,219,4,18.86,7.63,1.56
6938,75.21,18.58,16.09,401,1,12.38,1.9,1.12
4554,66.57,17.17,10.46,392,2,7.05,4.47,1.06
5924,7.11,78.89,25.5,812,1,14.65,4.29,0.84
2936,21.41,13.36,34.1,728,4,2.18,8.59,1.26
1499,92.52,54.27,44.23,649,1,2.8,5.04,1.88
2497,39.63,19.7,7.85,419,3,7.12,3.93,1.73
6981,47.0,67.37,1.34,435,1,8.87,8.01,0.72
7803,69.11,79.71,4.12,350,1,11.54,6.81,1.92
2186,17.59,24.2,47.69,863,4,19.48,4.9,1.8
5220,69.07,66.39,18.85,524,1,12.5,5.66,1.01
8285,33.48,30.07,19.0,547,1,0.95,2.83,1.63
2557,41.87,6.75,33.1,646,4,6.64,1.69,1.13
7854,53.46,36.47,34.97,618,1,8.84,4.4,2.29
6049,51.15,11.34,43.25,727,2,3.01,5.32,1.2
1833,91.05,53.32,22.02,461,2,9.19,1.43,1.43
8117,16.33,16.53,12.3,498,1,3.96,9.29,1.93
9287,20.07,22.47,4.6,490,2,18.09,7.72,0.53
7712,5.49,13.74,35.59,784,3,17.01,6.89,1.76
1167,28.99,50.07,25.2,694,3,9.9,4.6,1.18
1097,35.88,89.53,42.06,820,1,16.81,3.0,2.47
6954,9.85,63.85,26.13,719,3,13.57,1.73,2.04
7743,60.24,38.56,32.12,580,4,2.6,4.04,2.19
5119,78.65,87.32,44.45,808,4,10.64,6.54,0.76
4514,67.94,41.4,34.89,615,3,2.95,6.33,1.8
9559,19.38,88.4,28.88,776,4,19.15,3.8,1.66
4102,90.33,68.13,23.33,435,3,9.67,9.36,2.41
3055,98.29,31.29,1.62,170,1,17.37,6.4,1.8
8377,16.78,32.18,12.07,546,4,19.35,8.49,1.51
3191,8.58,30.18,24.94,693,1,0.33,2.99,1.24
8909,49.69,33.21,29.24,670,3,13.67,2.23,0.66
2648,51.61,99.18,32.96,714,3,1.64,9.95,2.08
1407,20.76,65.85,37.88,862,1,14.87,6.98,1.03
5232,52.58,93.66,14.57,579,4,6.34,9.11,0.72
4825,34.26,74.64,41.6,853,4,18.14,6.21,1.44
5786,81.94,27.54,42.5,595,2,1.93,6.28,2.43
3074,19.09,75.29,13.05,640,4,4.19,4.92,0.91
1505,80.76,45.59,27.32,580,3,17.06,8.45,0.67
2076,70.68,27.71,13.31,397,4,15.7,4.13,1.33
2013,43.97,20.1,8.97,367,4,18.46,8.72,2.24
8721,43.36,79.48,3.92,403,3,0.07,7.19,2.35
3211,95.67,80.39,15.49,430,4,3.2,6.8,1.28
4255,9.44,61.31,15.7,650,2,7.6,6.7,1.66
8676,22.38,96.09,19.54,718,3,8.91,6.57,1.14
6593,66.04,30.4,39.29,702,1,13.11,2.59,0.9
9416,70.35,33.05,4.69,362,2,3.28,8.71,0.58
8627,73.59,14.48,0.16,207,3,0.51,2.68,2.18
5675,81.67,17.26,48.88,709,1,5.69,2.44,0.82
5486,71.31,24.32,41.45,692,2,12.87,7.94,1.02
5773,64.05,68.64,28.05,585,2,14.71,7.28,2.32
3121,33.41,82.3,6.22,531,1,1.61,2.74,0.81
3791,40.43,8.8,30.69,588,2,9.02,1.69,2.02
1892,18.73,86.66,34.26,866,2,18.0,9.99,0.82
9597,45.95,48.73,3.94,400,3,17.88,4.59,1.33
7098,8.69,36.42,40.49,880,3,12.79,4.69,0.97
1292,68.96,20.7,26.55,543,3,12.26,3.56,0.98
5086,77.61,68.45,24.22,561,1,19.71,9.52,1.18
7757,62.83,44.77,27.91,563,3,17.8,9.1,2.11
6215,12.61,59.79,8.77,588,2,11.21,1.17,0.86
5494,11.21,56.66,37.76,820,2,4.94,6.36,2.01
5536,74.32,23.16,20.08,486,2,14.11,8.99,0.79
8358,99.54,74.13,15.62,358,2,8.33,7.14,2.33
6576,83.47,91.53,41.03,739,1,9.12,2.35,1.17
7670,82.07,76.76,35.51,610,2,7.89,1.93,2.37
7621,34.64,88.68,16.18,601,3,0.18,6.5,1.78
1486,12.61,91.8,9.41,586,1,3.61,8.2,2.26
9328,98.33,50.24,40.0,625,3,3.62,2.68,1.03
1861,24.13,74.79,34.22,794,4,18.26,6.08,1.81
