Product ID,Stock Levels,Supplier Lead Time (days),Stockout Frequency,Reorder Point,Expiry Date,Warehouse Capacity,Order Fulfillment Time (days)
3801,247,20,0,150,11/21/2024,4093,6
4406,853,15,0,194,10/25/2024,1711,5
3539,471,26,0,33,3/25/2024,1808,5
1970,650,1,0,68,2/23/2024,4903,10
5327,87,9,0,190,10/4/2024,1046,4
7382,700,13,0,146,6/22/2024,3454,2
7021,530,14,0,138,8/17/2024,1613,11
7132,773,1,0,194,6/11/2024,4147,9
9205,458,22,0,136,8/30/2024,4029,8
8730,13,22,17,51,6/24/2024,2140,4
5931,71,26,11,81,5/26/2024,3749,11
9422,659,28,0,79,3/10/2024,4444,5
5372,255,23,0,93,5/19/2024,2822,3
3366,151,15,0,108,3/16/2024,2255,3
3868,64,28,14,61,10/5/2024,4849,11
7158,552,2,0,134,8/31/2024,4043,4
1303,202,10,0,108,7/8/2024,3275,1
2643,865,21,0,51,4/22/2024,1354,5
9996,114,6,0,179,9/16/2024,2075,8
1802,575,1,0,16,5/19/2024,4303,14
3596,75,1,0,187,7/10/2024,4188,5
9854,358,4,0,118,12/24/2024,3268,10
5076,538,29,0,33,6/4/2024,1637,13
8163,505,17,0,40,6/22/2024,3001,1
1051,303,12,0,78,10/19/2024,4935,4
7212,358,15,0,34,5/11/2024,4170,14
7694,873,27,0,119,5/26/2024,3729,9
5846,602,27,0,114,12/2/2024,3356,9
7777,561,14,0,95,3/27/2024,4836,5
2332,241,16,0,55,11/21/2024,2687,11
8492,598,17,0,159,8/8/2024,4262,7
2672,511,17,0,108,9/2/2024,2127,3
3701,408,29,0,104,9/10/2024,4537,12
2625,969,20,0,138,5/26/2024,3194,2
2542,323,21,0,25,11/24/2024,2948,7
7708,784,17,0,114,12/2/2024,3200,12
7556,807,2,0,115,8/29/2024,1434,5
4871,263,23,0,34,5/28/2024,3695,14
3601,53,19,9,65,5/10/2024,1435,7
5951,156,3,0,11,3/18/2024,4933,2
7142,610,8,0,187,11/4/2024,3572,6
7449,643,26,0,144,10/8/2024,3811,10
1857,838,28,0,81,6/25/2024,2179,1
4292,857,19,0,37,2/9/2024,2104,3
5382,983,12,0,150,12/13/2024,1799,14
2772,675,23,0,74,9/24/2024,1782,5
4607,821,14,0,120,2/25/2024,4293,9
7115,127,26,3,131,8/25/2024,4264,1
3466,161,14,0,199,5/1/2024,2867,13
8541,61,15,5,145,1/6/2024,1389,8
2518,584,18,0,142,4/7/2024,4099,14
3566,720,9,0,81,12/24/2024,3684,13
3780,581,21,0,122,2/21/2024,3264,5
3021,354,1,0,76,11/5/2024,1959,2
6408,452,9,0,55,3/2/2024,3839,13
4019,987,6,0,139,4/4/2024,3946,6
7335,135,21,0,133,6/21/2024,2607,6
9276,735,4,0,63,6/4/2024,3084,13
1267,800,5,0,118,10/8/2024,2495,11
7944,300,19,0,55,1/9/2024,1463,14
7857,349,28,0,46,4/17/2024,3674,3
2865,254,6,0,122,11/19/2024,1980,12
3361,260,4,0,98,6/15/2024,2445,6
4912,368,14,0,183,1/3/2024,2633,6
1236,427,26,0,143,2/8/2024,2924,12
5344,537,10,0,141,5/29/2024,2140,11
5153,364,14,0,174,1/23/2024,3021,2
1523,631,27,0,165,5/21/2024,3788,11
6817,190,1,0,147,12/16/2024,1125,13
1797,829,26,0,181,4/30/2024,2567,1
6001,438,16,0,180,5/29/2024,4276,2
9015,12,3,2,174,12/24/2024,1105,12
4855,806,27,0,54,4/14/2024,1298,5
2903,618,13,0,159,8/3/2024,3547,3
3958,120,11,0,190,4/5/2024,3241,6
1850,701,2,0,158,9/21/2024,4915,3
4255,232,26,0,64,4/18/2024,1556,9
5572,565,19,0,139,5/31/2024,1250,6
8945,821,17,0,103,4/12/2024,1433,6
8854,430,29,0,86,4/18/2024,3389,13
8125,991,29,0,52,3/26/2024,3027,8
1083,935,2,0,122,5/26/2024,2215,2
7259,215,15,0,141,1/27/2024,3519,11
2133,12,2,7,18,8/26/2024,3624,12
7406,773,27,0,138,10/19/2024,3129,9
3116,51,23,7,168,11/10/2024,1365,5
1305,989,21,0,131,11/10/2024,2895,3
1117,78,1,0,155,12/11/2024,1635,5
6356,597,22,0,124,4/20/2024,4242,8
4079,700,3,0,85,8/3/2024,1795,10
3248,261,24,0,72,5/7/2024,1944,5
4354,714,8,0,149,5/17/2024,1807,14
8181,836,12,0,142,7/15/2024,1734,7
8457,150,16,0,92,5/1/2024,4610,5
7006,437,22,0,114,8/15/2024,4671,5
4880,811,6,0,116,4/4/2024,3782,13
6943,104,2,0,12,9/15/2024,1250,11
9655,316,16,0,32,4/3/2024,1189,6
3761,753,7,0,13,3/12/2024,1101,13
1693,316,18,0,110,6/21/2024,1778,10
2280,517,14,0,115,9/7/2024,1914,12
2628,347,28,0,181,7/7/2024,4108,1
8106,35,20,13,65,6/11/2024,2441,12
5154,650,24,0,65,2/25/2024,2573,12
1342,243,14,0,154,10/19/2024,3160,2
1273,752,21,0,100,5/18/2024,1165,9
8267,235,5,0,103,2/19/2024,3437,11
1773,477,5,0,13,8/18/2024,4623,1
4665,526,5,0,25,6/25/2024,2189,13
4846,775,21,0,80,12/13/2024,2955,12
5067,506,3,0,129,2/11/2024,1465,12
9382,996,3,0,97,9/8/2024,1005,8
6080,723,14,0,151,6/16/2024,3298,3
5687,675,11,0,12,11/25/2024,4400,7
8692,92,17,1,101,9/25/2024,1609,5
6425,154,5,0,144,9/19/2024,1542,5
2051,906,27,0,67,6/12/2024,1915,11
8441,732,15,0,64,4/24/2024,4571,6
1271,993,11,0,48,6/12/2024,3338,1
6227,209,8,0,116,4/14/2024,1819,12
2735,359,1,0,81,9/30/2024,4828,1
1432,835,8,0,84,8/16/2024,1808,3
8562,766,12,0,97,7/6/2024,3595,10
1481,658,23,0,139,4/4/2024,4871,12
5902,39,15,11,56,11/28/2024,3223,4
6139,439,22,0,108,3/28/2024,1135,10
4766,923,23,0,13,7/23/2024,3413,10
9758,301,13,0,152,11/25/2024,3476,9
4466,955,11,0,124,7/2/2024,1798,9
3778,332,9,0,172,5/30/2024,3028,4
3473,743,1,0,121,8/14/2024,2397,10
4429,473,20,0,22,10/29/2024,3644,7
5387,764,28,0,136,1/17/2024,1275,2
4245,918,2,0,100,1/7/2024,1081,10
9979,223,20,0,103,7/2/2024,2850,6
4226,979,8,0,38,6/15/2024,4500,10
8758,649,5,0,106,4/29/2024,4958,7
9191,641,16,0,107,1/3/2024,2704,3
9602,986,18,0,92,4/22/2024,1221,14
9966,138,16,2,41,4/29/2024,2724,11
7444,941,29,0,112,3/17/2024,4716,8
1117,235,14,0,198,1/15/2024,4197,2
2703,210,3,0,110,11/24/2024,2663,6
4909,52,21,5,165,8/1/2024,1153,1
3788,870,26,0,193,6/11/2024,2975,9
5315,271,21,0,171,6/12/2024,4029,7
4994,200,28,0,118,3/24/2024,2297,14
4014,390,26,0,143,7/24/2024,1225,3
6540,647,20,0,177,3/11/2024,3164,14
7691,589,7,0,90,7/1/2024,2955,6
8950,800,20,0,90,12/7/2024,4947,13
9487,477,10,0,193,12/10/2024,1687,8
1601,131,13,0,92,9/6/2024,2112,3
3687,900,19,0,136,10/11/2024,1905,14
2198,444,21,0,117,2/3/2024,1705,14
2027,654,4,0,88,12/22/2024,4008,7
7732,705,19,0,55,12/14/2024,4977,13
2294,31,8,8,40,9/11/2024,1319,12
9729,460,19,0,42,8/19/2024,3379,14
8206,740,26,0,38,8/16/2024,1356,11
9877,900,18,0,118,3/7/2024,3260,1
9461,31,26,18,27,12/21/2024,3829,5
1658,773,10,0,23,9/8/2024,1314,11
9310,156,7,0,197,3/29/2024,1988,14
6296,152,11,0,170,4/28/2024,2370,12
3536,69,7,0,122,8/18/2024,3399,9
7827,254,12,0,196,6/24/2024,4147,6
2731,262,3,0,101,3/30/2024,4787,3
2095,13,19,14,94,6/7/2024,2450,3
8446,439,20,0,118,3/8/2024,1954,12
6759,924,15,0,51,6/16/2024,3353,11
9402,460,29,0,81,12/9/2024,2465,5
2590,375,11,0,128,11/5/2024,3529,8
8347,282,13,0,183,8/22/2024,2888,1
9875,515,20,0,108,8/3/2024,4354,4
1269,753,3,0,138,9/12/2024,4765,6
1555,633,2,0,21,10/2/2024,4745,11
7658,74,18,5,152,9/9/2024,4676,6
9309,697,21,0,102,1/16/2024,1738,2
4051,885,27,0,161,4/25/2024,3578,12
8965,20,13,7,124,8/30/2024,3025,7
7050,934,8,0,182,9/18/2024,3773,2
5428,953,12,0,66,8/3/2024,2453,11
2326,405,16,0,41,8/2/2024,1797,9
7441,810,6,0,185,4/13/2024,4141,5
8405,646,1,0,24,2/28/2024,4009,3
3349,255,23,0,42,10/4/2024,4011,7
6489,254,2,0,56,2/27/2024,1061,9
3118,54,15,1,199,9/14/2024,1914,11
7754,730,2,0,69,3/10/2024,4786,6
1921,753,6,0,150,9/21/2024,3230,13
2829,624,21,0,58,1/11/2024,1528,6
4478,662,29,0,29,7/12/2024,3050,5
9538,682,23,0,91,9/11/2024,3603,9
2183,709,13,0,102,6/30/2024,4092,13
8471,547,3,0,14,1/9/2024,3200,11
1588,461,11,0,116,1/26/2024,3410,10
3733,409,2,0,92,5/9/2024,3338,6
4767,221,11,0,190,3/3/2024,1503,5
8915,384,28,0,44,2/2/2024,2797,1
6228,998,25,0,70,9/30/2024,1740,8
8466,535,21,0,23,5/21/2024,1229,13
9816,746,9,0,158,2/1/2024,3569,6
1476,478,1,0,72,9/12/2024,2292,8
8730,241,5,0,148,6/6/2024,3040,5
7452,302,3,0,97,8/20/2024,3700,12
1585,287,26,0,136,10/9/2024,2400,8
8502,171,2,0,79,4/13/2024,4260,13
8563,548,29,0,101,6/29/2024,4846,8
3620,417,1,0,135,8/23/2024,1658,12
6449,141,21,0,99,4/12/2024,1222,2
2392,277,2,0,24,3/22/2024,4623,2
2209,302,3,0,10,8/5/2024,3326,3
1102,823,7,0,65,4/25/2024,4763,10
5922,257,6,0,82,5/26/2024,1891,13
6841,953,2,0,189,5/25/2024,4898,13
2489,560,8,0,58,10/12/2024,3373,8
2640,715,16,0,91,3/22/2024,3162,2
4872,100,6,0,192,5/5/2024,4944,1
2611,876,28,0,34,9/29/2024,3019,13
1885,48,22,6,180,12/17/2024,2279,3
6147,514,15,0,151,9/6/2024,1614,13
4702,524,15,0,68,9/22/2024,4335,11
9969,946,11,0,155,12/15/2024,1827,3
5485,459,10,0,116,4/3/2024,1662,9
6843,622,28,0,63,7/31/2024,1563,2
5801,787,27,0,54,9/3/2024,1977,8
1080,622,27,0,122,9/26/2024,3586,2
5772,538,25,0,142,5/8/2024,4366,7
5866,429,14,0,127,5/26/2024,4018,6
7752,371,10,0,132,6/7/2024,1180,13
5277,369,25,0,183,4/16/2024,2518,13
6781,410,17,0,41,8/4/2024,1043,13
9398,66,18,3,180,6/24/2024,4386,8
2570,503,5,0,69,6/15/2024,3553,6
4689,397,27,0,115,2/4/2024,4116,5
1774,691,3,0,55,10/12/2024,1067,1
5277,394,6,0,107,5/9/2024,3286,6
7003,771,25,0,190,12/11/2024,2231,1
5189,723,5,0,29,7/27/2024,1778,2
6531,647,11,0,163,5/13/2024,4332,2
2932,585,21,0,62,12/28/2024,2878,10
7505,835,7,0,12,9/1/2024,3683,6
3691,120,6,0,20,7/16/2024,4015,7
7528,649,21,0,84,10/27/2024,3354,10
2169,500,18,0,117,3/17/2024,2616,6
1767,660,4,0,79,12/6/2024,1385,7
5723,252,16,0,175,12/30/2024,1362,14
5910,268,27,0,50,1/10/2024,4427,8
6095,120,23,7,42,1/17/2024,4906,5
5343,995,3,0,161,2/19/2024,1450,10
7837,188,26,0,191,9/14/2024,2507,1
1289,665,22,0,16,2/12/2024,4429,8
9232,4,28,20,17,1/4/2024,1981,14
9947,182,20,0,32,9/3/2024,3828,4
8020,957,11,0,138,9/9/2024,1654,7
8718,890,18,0,24,9/7/2024,4287,7
8423,390,3,0,132,1/5/2024,1791,1
5828,54,16,8,85,2/25/2024,1116,2
7543,316,16,0,68,4/20/2024,2401,2
2532,736,28,0,15,5/7/2024,3077,4
5839,113,29,3,174,5/6/2024,1367,8
9460,430,3,0,86,6/26/2024,4082,3
2648,551,9,0,82,6/10/2024,3024,10
7964,892,13,0,169,11/28/2024,1453,13
9524,962,8,0,166,8/12/2024,1891,4
4241,573,19,0,85,6/22/2024,3641,9
4190,270,28,0,126,4/5/2024,2694,7
2223,728,3,0,87,6/4/2024,1317,8
7693,761,26,0,28,7/13/2024,1500,8
2552,215,13,0,130,6/2/2024,1689,10
7413,330,2,0,153,1/1/2024,2881,2
6216,24,29,20,49,11/17/2024,4439,10
8440,773,7,0,123,9/21/2024,4476,11
6779,425,8,0,186,7/14/2024,2634,5
4211,228,27,0,113,8/22/2024,1459,13
8748,721,20,0,97,2/15/2024,2214,6
4189,309,27,0,146,11/29/2024,1910,5
2778,439,26,0,85,6/4/2024,1024,6
5826,834,8,0,142,1/24/2024,4597,7
8686,791,17,0,63,12/13/2024,3209,11
9001,83,29,13,46,11/12/2024,4894,8
9166,301,6,0,184,2/18/2024,4167,7
3406,68,14,9,27,11/21/2024,4567,10
3924,277,6,0,16,6/5/2024,1322,14
5224,526,11,0,151,3/2/2024,2412,2
2729,801,10,0,33,11/14/2024,2308,11
3108,733,10,0,42,12/4/2024,4265,1
8963,74,18,7,70,11/5/2024,2097,8
5780,919,16,0,119,1/17/2024,3669,13
9799,578,23,0,109,11/29/2024,2429,11
4820,95,20,8,33,5/30/2024,3719,12
4303,592,29,0,145,4/28/2024,3348,12
7793,239,15,0,138,2/21/2024,3831,9
6579,603,11,0,181,11/2/2024,3975,1
8523,843,18,0,53,3/19/2024,4831,9
2417,566,10,0,147,5/15/2024,2610,6
3708,810,16,0,155,3/14/2024,4219,3
2199,35,15,6,145,5/24/2024,2585,14
8248,528,29,0,36,3/21/2024,1832,14
7126,692,4,0,96,3/9/2024,3852,8
4205,776,19,0,76,12/13/2024,3719,12
1850,547,19,0,138,10/1/2024,4194,12
2030,567,2,0,182,1/25/2024,4896,12
7141,161,3,0,125,5/18/2024,2103,14
2246,904,23,0,132,2/21/2024,2038,11
6195,873,10,0,62,5/13/2024,1280,11
9045,271,14,0,91,4/1/2024,4411,6
7431,390,29,0,20,9/11/2024,4468,5
8839,561,7,0,195,11/4/2024,1107,7
5304,418,19,0,71,9/30/2024,1017,9
6751,81,14,2,131,3/12/2024,1260,12
2899,610,21,0,164,4/19/2024,4326,7
7818,868,21,0,67,11/6/2024,1473,4
5311,748,12,0,89,4/4/2024,1536,10
9184,820,8,0,120,7/29/2024,1835,10
6080,775,19,0,43,1/15/2024,1398,10
6478,420,27,0,96,11/16/2024,3919,12
7681,203,7,0,153,8/20/2024,4814,10
2773,235,23,0,66,11/17/2024,4158,11
1139,523,1,0,21,12/7/2024,4963,2
3263,951,28,0,48,9/8/2024,4027,6
7399,569,4,0,23,9/3/2024,4039,14
8199,58,9,7,21,3/25/2024,2459,2
4061,759,16,0,184,4/28/2024,1173,3
5475,884,12,0,190,9/9/2024,4393,10
2413,957,3,0,150,12/14/2024,2237,1
3366,903,16,0,11,11/2/2024,2176,11
1647,11,23,14,123,10/3/2024,2852,4
9966,879,26,0,161,1/2/2024,3303,13
2774,679,5,0,147,1/23/2024,3046,6
8828,217,19,0,188,5/25/2024,1264,6
2639,511,19,0,78,11/1/2024,1305,7
5028,876,11,0,120,10/1/2024,3827,1
3129,641,1,0,156,3/7/2024,3904,3
2933,331,28,0,187,2/13/2024,3118,9
7520,705,29,0,192,2/23/2024,2885,5
7025,146,23,5,57,7/30/2024,4435,2
8927,224,28,0,47,9/13/2024,1970,3
1284,55,21,7,160,3/21/2024,4734,6
3368,45,9,0,190,1/18/2024,1477,11
7544,953,15,0,77,12/21/2024,1242,12
5933,68,11,3,129,6/1/2024,3698,13
1816,602,16,0,99,8/17/2024,1409,13
8032,935,15,0,41,2/28/2024,4009,8
4976,137,15,1,36,5/29/2024,2288,2
5066,277,19,0,137,10/23/2024,4221,2
4196,951,10,0,124,10/3/2024,3833,5
5259,824,10,0,19,10/21/2024,4203,7
2118,427,2,0,93,8/15/2024,2632,12
9219,144,4,0,83,5/10/2024,2282,9
8111,184,8,0,145,4/9/2024,2146,3
9002,792,5,0,30,9/27/2024,1945,7
6562,834,15,0,90,7/12/2024,2598,13
9976,910,6,0,45,11/29/2024,1541,11
7301,453,19,0,47,4/13/2024,1262,2
6327,180,18,0,183,10/15/2024,1859,9
5288,80,2,0,184,2/7/2024,3472,7
2898,713,7,0,91,1/20/2024,4110,9
4206,659,5,0,177,7/25/2024,1529,7
9765,646,8,0,126,8/29/2024,1695,7
6371,97,20,4,123,1/1/2024,1724,14
6701,174,8,0,75,3/16/2024,4869,9
6722,938,5,0,11,9/11/2024,3163,10
5474,234,4,0,114,7/15/2024,1830,10
4687,817,26,0,127,12/6/2024,1649,1
1905,988,13,0,193,3/9/2024,3573,12
7440,441,22,0,198,10/28/2024,2383,7
4582,0,24,12,130,6/20/2024,1959,7
5023,127,29,3,161,5/14/2024,3422,13
4046,302,1,0,110,2/17/2024,2698,9
1848,971,6,0,199,1/1/2024,3670,13
5979,74,3,0,167,10/16/2024,1477,2
1158,291,5,0,110,10/2/2024,3633,12
2567,57,15,3,142,7/31/2024,3608,2
6449,952,16,0,163,1/25/2024,1236,14
8984,699,16,0,91,4/13/2024,4911,12
6607,88,19,2,136,12/9/2024,1953,2
3201,906,6,0,150,5/22/2024,4953,4
7921,606,7,0,86,12/23/2024,2235,13
8576,635,18,0,86,7/12/2024,3068,4
5270,540,20,0,155,7/28/2024,4287,14
7697,465,13,0,55,12/24/2024,1710,8
5485,186,1,0,122,3/28/2024,2701,1
9213,113,4,0,162,6/5/2024,1492,14
1418,261,5,0,160,5/5/2024,3457,5
8408,776,16,0,142,8/30/2024,1848,12
8698,696,9,0,131,12/27/2024,2626,4
2518,340,29,0,28,2/26/2024,4346,13
3213,387,13,0,180,8/26/2024,2372,14
2141,195,25,0,134,11/15/2024,3085,10
1549,362,24,0,29,4/14/2024,3716,12
1301,70,27,9,123,10/30/2024,1902,6
6593,634,25,0,42,2/10/2024,1291,3
2957,919,24,0,180,7/20/2024,1973,5
6024,945,23,0,52,2/29/2024,4253,11
9076,562,21,0,87,1/23/2024,1247,14
3191,566,7,0,114,11/15/2024,2293,11
6341,992,17,0,187,8/1/2024,3563,14
1026,586,18,0,11,8/2/2024,1707,4
8948,796,1,0,133,6/30/2024,3309,13
7637,356,11,0,151,9/19/2024,1499,11
3452,858,7,0,185,9/24/2024,2363,8
7832,59,26,13,89,1/25/2024,1395,9
8017,20,16,16,13,2/28/2024,1852,11
8016,942,7,0,181,3/27/2024,2842,13
6487,200,13,0,21,8/1/2024,2453,3
6968,453,3,0,93,1/23/2024,3678,12
6013,658,11,0,19,11/24/2024,2991,4
6146,228,27,0,27,3/18/2024,1895,9
8357,295,15,0,126,6/4/2024,3973,10
5167,40,6,7,48,1/13/2024,3831,8
6201,322,25,0,146,9/27/2024,4983,14
2174,392,17,0,94,12/10/2024,4851,14
1911,834,27,0,166,3/5/2024,2045,7
2845,217,9,0,61,1/9/2024,3578,9
5973,880,14,0,86,8/31/2024,4385,7
6817,148,26,1,160,1/23/2024,1474,5
2783,790,7,0,18,4/5/2024,3604,8
3026,626,23,0,135,10/20/2024,4426,8
3980,480,13,0,40,3/4/2024,2490,7
7758,608,4,0,79,11/13/2024,2308,7
4267,867,28,0,29,6/11/2024,2881,9
7224,310,13,0,91,7/20/2024,4617,10
9225,279,24,0,51,10/11/2024,3021,1
8854,212,14,0,31,7/21/2024,1817,1
8082,698,16,0,103,1/9/2024,4098,10
9173,955,22,0,39,7/4/2024,3274,9
9911,836,19,0,176,12/23/2024,3422,8
1435,168,3,0,162,1/26/2024,2935,10
7222,145,14,0,60,3/23/2024,4092,13
5496,925,21,0,124,8/27/2024,4755,2
5695,419,15,0,68,7/3/2024,4540,13
6666,917,22,0,24,6/2/2024,1476,12
4223,115,1,0,165,4/5/2024,1016,4
1549,384,9,0,81,6/12/2024,2707,5
3650,471,12,0,186,11/21/2024,3959,2
3444,654,5,0,143,5/29/2024,4619,6
3159,976,4,0,16,2/5/2024,1443,6
7831,653,20,0,183,5/14/2024,3911,9
9617,734,12,0,184,2/15/2024,1895,11
9246,818,3,0,134,3/19/2024,2480,7
2303,316,15,0,127,4/7/2024,1625,9
5134,32,2,7,12,9/27/2024,4547,8
4203,273,26,0,41,4/24/2024,2357,14
6191,502,21,0,159,12/26/2024,1276,10
9820,340,12,0,178,3/22/2024,2589,1
4893,727,3,0,80,10/18/2024,2433,11
3787,205,23,0,103,9/19/2024,3736,8
5602,417,12,0,166,6/27/2024,4374,2
8342,558,7,0,141,2/16/2024,3437,2
3549,812,7,0,150,1/25/2024,3901,5
9058,738,18,0,34,10/15/2024,3848,11
9545,768,23,0,139,2/23/2024,3514,10
2653,976,24,0,27,1/7/2024,1005,1
8180,406,6,0,34,10/28/2024,1925,1
8460,224,9,0,43,6/14/2024,1069,1
1055,461,12,0,175,11/16/2024,1374,10
6280,801,17,0,51,11/10/2024,1417,1
8569,930,4,0,183,9/10/2024,3307,14
7010,413,15,0,92,7/9/2024,4060,13
8151,582,29,0,157,1/18/2024,4676,2
2665,979,22,0,125,11/7/2024,1161,12
2409,381,27,0,93,9/16/2024,4877,7
5129,764,27,0,163,7/2/2024,2052,9
6856,904,1,0,65,10/27/2024,3864,7
8479,166,15,0,151,12/11/2024,1476,12
4744,950,10,0,31,1/15/2024,4705,4
1380,484,21,0,115,4/11/2024,2447,9
2811,457,17,0,80,8/29/2024,1409,7
4241,561,5,0,175,3/28/2024,4148,7
1426,373,6,0,123,2/26/2024,1565,4
7654,651,5,0,79,3/3/2024,3134,10
7471,147,14,0,66,3/17/2024,2893,8
3923,127,7,0,87,1/6/2024,3239,9
4337,281,3,0,121,10/7/2024,4894,5
1912,51,1,4,43,9/11/2024,4215,5
1443,977,28,0,81,11/19/2024,3016,13
2625,135,1,0,62,6/29/2024,4670,9
9980,723,29,0,103,9/27/2024,1779,3
9891,82,6,1,89,5/24/2024,1089,2
3062,903,20,0,14,5/9/2024,3578,11
1604,878,10,0,101,8/23/2024,3866,8
6712,537,3,0,190,8/8/2024,3021,11
7556,942,19,0,175,1/11/2024,2166,8
1481,259,17,0,143,1/18/2024,1655,2
1001,777,21,0,39,3/9/2024,2727,9
4843,476,6,0,162,3/6/2024,1440,7
9316,416,18,0,14,4/7/2024,2813,5
3024,938,19,0,189,7/9/2024,3615,2
4801,310,4,0,130,12/7/2024,4450,10
5342,542,25,0,51,9/23/2024,1476,5
5150,996,2,0,80,2/20/2024,4940,4
4900,86,16,2,141,3/4/2024,2984,9
7026,11,7,5,123,10/22/2024,1409,4
7556,669,4,0,87,3/10/2024,2343,13
1025,266,19,0,103,3/15/2024,2580,3
6553,570,2,0,139,6/28/2024,4835,1
8178,105,6,0,189,8/10/2024,4919,14
7748,435,4,0,154,4/5/2024,1126,2
1733,626,20,0,10,11/3/2024,1967,6
5779,767,14,0,161,1/28/2024,3606,12
2353,400,24,0,132,9/2/2024,4601,12
5696,912,13,0,82,4/6/2024,2919,13
2364,752,11,0,24,6/26/2024,1248,12
1848,58,7,4,44,4/14/2024,4095,8
7275,624,26,0,67,1/19/2024,1332,4
2474,181,26,3,35,3/16/2024,4233,4
8632,583,24,0,44,6/19/2024,2974,2
3806,709,5,0,163,9/13/2024,1445,4
6373,94,24,3,198,1/4/2024,2715,12
6963,876,8,0,32,8/31/2024,2818,5
4100,613,2,0,10,7/8/2024,4979,9
8518,36,2,3,33,3/11/2024,3053,12
5199,92,7,0,148,3/6/2024,2291,14
9656,836,28,0,158,12/19/2024,2849,9
6111,31,20,13,48,1/21/2024,1369,3
3870,683,8,0,78,9/10/2024,4292,3
1401,774,6,0,180,8/10/2024,4757,13
5939,967,3,0,195,4/16/2024,2959,6
1001,268,18,0,165,7/8/2024,3668,11
5767,954,28,0,84,9/20/2024,2668,9
9070,262,2,0,36,5/22/2024,3549,4
4565,82,2,0,123,10/26/2024,1137,11
5609,621,6,0,76,6/21/2024,1278,2
1931,513,14,0,20,11/6/2024,2798,11
8377,205,20,0,190,8/12/2024,1999,14
8445,527,12,0,27,6/8/2024,4332,8
5798,374,4,0,59,11/23/2024,4550,12
4792,767,6,0,163,9/3/2024,1508,12
1956,557,7,0,115,7/4/2024,3428,5
6405,498,29,0,12,12/25/2024,3152,1
2794,533,24,0,52,12/9/2024,2852,8
5250,856,7,0,176,2/8/2024,2294,5
2170,525,27,0,199,12/18/2024,3007,3
9052,511,27,0,119,2/6/2024,3729,3
3838,666,23,0,167,5/17/2024,3789,14
4789,927,24,0,121,10/11/2024,2096,11
3766,390,22,0,79,6/10/2024,3888,12
9807,481,14,0,120,6/6/2024,2809,7
8654,735,28,0,106,11/25/2024,3315,14
5064,97,28,4,196,7/15/2024,4305,9
7187,589,21,0,194,11/29/2024,1061,13
5598,107,23,0,183,6/6/2024,1148,10
9522,451,5,0,79,10/30/2024,4994,1
7734,335,17,0,116,5/5/2024,4784,3
3271,502,13,0,156,2/28/2024,1695,1
4324,108,28,7,86,12/4/2024,2648,14
3950,55,5,1,91,9/26/2024,4729,4
4027,983,22,0,165,8/30/2024,2496,13
5057,768,28,0,137,12/3/2024,4382,8
6063,121,7,0,82,6/28/2024,1158,10
9857,844,25,0,193,6/6/2024,2314,14
7799,421,8,0,81,11/5/2024,1344,8
4511,360,14,0,193,6/9/2024,3417,4
3887,252,2,0,55,2/28/2024,3790,9
7555,609,8,0,173,6/8/2024,3470,1
4048,29,28,12,162,8/12/2024,1833,8
1977,539,21,0,177,3/11/2024,1948,9
9899,284,13,0,125,6/19/2024,2930,9
3406,822,25,0,21,4/29/2024,4966,4
8569,524,6,0,96,2/4/2024,3580,3
4676,358,27,0,48,11/26/2024,4078,12
3138,130,7,0,47,3/8/2024,2990,1
4075,487,2,0,184,7/11/2024,4734,14
6084,31,17,10,115,4/29/2024,1820,13
9744,446,17,0,74,3/7/2024,2037,1
1652,601,20,0,164,2/12/2024,1967,12
1181,633,27,0,63,9/2/2024,4417,10
5839,755,5,0,121,3/24/2024,4526,13
8499,55,4,5,35,9/21/2024,1085,11
1521,537,28,0,134,3/4/2024,3607,6
3435,100,8,0,178,4/12/2024,3225,10
8104,734,3,0,139,5/22/2024,1016,14
7992,853,22,0,149,2/14/2024,2788,13
5008,950,25,0,100,4/29/2024,4846,3
6382,253,25,0,92,10/6/2024,4053,4
1495,728,8,0,137,2/11/2024,4522,13
6225,875,27,0,151,11/18/2024,2075,10
4110,898,2,0,85,8/12/2024,3151,1
5442,670,9,0,55,11/23/2024,2631,11
9197,580,29,0,72,4/4/2024,4469,8
7935,694,19,0,186,3/29/2024,3467,14
4640,708,28,0,161,5/24/2024,2911,13
5034,160,27,3,113,3/3/2024,2758,12
3239,651,13,0,39,5/19/2024,1796,14
3390,337,16,0,109,1/23/2024,1563,8
4421,994,10,0,41,6/10/2024,2536,2
9379,885,12,0,10,7/21/2024,4271,10
5506,591,2,0,180,7/26/2024,2292,1
5376,995,16,0,14,10/19/2024,4324,12
8060,928,9,0,13,12/3/2024,4403,5
4113,681,16,0,147,2/23/2024,1663,7
3994,188,28,1,45,4/4/2024,3190,5
3135,863,12,0,78,1/7/2024,3666,6
3917,1,19,10,173,11/24/2024,3585,1
2790,960,13,0,121,12/25/2024,1312,4
5617,356,28,0,42,5/19/2024,1966,1
1800,223,11,0,177,5/29/2024,1653,12
8694,396,17,0,138,4/25/2024,3600,6
9221,100,15,0,166,3/6/2024,1447,9
5345,805,24,0,108,7/25/2024,2825,12
4425,441,13,0,141,10/5/2024,1647,6
9629,757,2,0,58,10/25/2024,2787,7
9331,432,16,0,138,1/3/2024,3408,14
