Product ID,Date,Sales Quantity,Price,Promotions,Seasonality Factors,External Factors,Demand Trend,Customer Segments
4382,1/4/2024,120,75.32,No,Festival,,Decreasing,Budget
5315,1/27/2024,200,72.56,Yes,Holiday,Weather,Stable,Regular
2461,10/2/2024,79,88.28,No,Festival,Competitor Pricing,Decreasing,Budget
9210,5/15/2024,259,43.73,Yes,Holiday,Competitor Pricing,Stable,Premium
6561,9/15/2024,172,83.27,Yes,Holiday,Economic Indicator,Stable,Regular
8868,7/24/2024,242,47.23,No,,Competitor Pricing,Increasing,Budget
1713,5/21/2024,249,28.49,Yes,,Competitor Pricing,Decreasing,Regular
1197,12/23/2024,285,7.65,No,Festival,Economic Indicator,Stable,Regular
3462,8/20/2024,317,11.87,No,,Weather,Increasing,Budget
8811,2/1/2024,202,58.57,Yes,,Economic Indicator,Decreasing,Budget
9365,8/30/2024,289,7.42,No,Festival,Economic Indicator,Stable,Premium
6599,5/28/2024,152,97.31,Yes,Holiday,Competitor Pricing,Stable,Budget
8701,7/15/2024,222,61.73,Yes,Festival,,Stable,Premium
4513,12/1/2024,310,15.78,No,,Competitor Pricing,Increasing,Budget
3430,1/9/2024,237,72.87,Yes,Holiday,,Increasing,Premium
7745,3/30/2024,237,15.87,No,,Competitor Pricing,Decreasing,Budget
7485,5/23/2024,138,63.9,No,Festival,,Decreasing,Regular
9136,11/26/2024,158,49.79,No,Festival,Competitor Pricing,Decreasing,Regular
3793,9/30/2024,318,6.3,No,,Competitor Pricing,Increasing,Budget
5010,2/4/2024,257,24.65,No,,Economic Indicator,Stable,Budget
1266,12/7/2024,196,71.3,No,,Economic Indicator,Increasing,Regular
3821,2/19/2024,177,44.21,No,Festival,Weather,Decreasing,Premium
5690,8/11/2024,304,13.89,No,Holiday,Competitor Pricing,Increasing,Budget
8981,3/3/2024,160,48.39,No,Festival,Economic Indicator,Decreasing,Regular
4137,4/2/2024,200,94.99,Yes,Festival,Weather,Increasing,Budget
6792,9/8/2024,114,92.85,No,Festival,,Stable,Premium
1524,8/24/2024,204,91.79,Yes,Festival,Economic Indicator,Increasing,Premium
6629,7/10/2024,272,35.47,No,Festival,Economic Indicator,Increasing,Budget
2405,9/16/2024,165,69.42,Yes,Festival,Economic Indicator,Decreasing,Premium
1878,2/12/2024,274,17.52,Yes,,Competitor Pricing,Decreasing,Premium
5163,6/13/2024,301,19.35,No,,Competitor Pricing,Increasing,Premium
4930,9/16/2024,320,10.9,No,Holiday,Weather,Increasing,Budget
9578,2/13/2024,301,21.13,No,Festival,Weather,Increasing,Premium
7345,5/1/2024,205,89.38,Yes,,Economic Indicator,Increasing,Premium
9341,11/27/2024,184,78.77,Yes,Festival,Competitor Pricing,Stable,Budget
6909,6/13/2024,172,67.1,No,,Economic Indicator,Stable,Premium
2995,7/25/2024,185,83.19,Yes,Holiday,,Stable,Budget
5792,9/20/2024,320,13.05,Yes,Holiday,Competitor Pricing,Stable,Premium
7471,9/24/2024,170,73.69,Yes,Holiday,,Decreasing,Budget
2229,12/23/2024,204,93.15,Yes,Holiday,Weather,Increasing,Budget
8572,12/10/2024,176,89.61,Yes,Holiday,Weather,Stable,Regular
7000,3/5/2024,235,52.26,No,Holiday,Economic Indicator,Increasing,Budget
7550,1/22/2024,177,91.57,Yes,Holiday,Economic Indicator,Stable,Budget
3426,11/30/2024,360,19.31,Yes,,,Increasing,Budget
1589,1/3/2024,336,5.92,Yes,Holiday,Competitor Pricing,Stable,Budget
4815,8/17/2024,284,15.18,Yes,Holiday,Weather,Decreasing,Premium
9249,6/11/2024,207,68.02,No,,Economic Indicator,Increasing,Regular
6269,4/8/2024,154,81.2,Yes,Festival,,Decreasing,Premium
9202,4/11/2024,236,74.31,Yes,,Weather,Increasing,Regular
9879,6/30/2024,264,19.53,No,Festival,Economic Indicator,Stable,Budget
2033,11/13/2024,287,54.0,Yes,Holiday,Economic Indicator,Increasing,Premium
2156,5/3/2024,104,98.42,Yes,Festival,Weather,Decreasing,Regular
3514,12/2/2024,335,24.2,Yes,Holiday,Competitor Pricing,Increasing,Budget
2463,4/2/2024,281,48.95,Yes,Holiday,Weather,Increasing,Budget
6826,7/27/2024,160,69.0,No,Festival,,Stable,Premium
2253,6/25/2024,223,65.08,Yes,Festival,Weather,Stable,Budget
2677,12/7/2024,254,26.43,No,Festival,Economic Indicator,Stable,Regular
5974,8/25/2024,258,66.03,Yes,Festival,Economic Indicator,Increasing,Budget
4574,1/6/2024,344,26.91,Yes,Festival,Economic Indicator,Increasing,Budget
9998,3/2/2024,275,33.99,Yes,,Competitor Pricing,Stable,Budget
8003,11/13/2024,286,22.5,No,Holiday,Economic Indicator,Increasing,Premium
1254,3/27/2024,149,80.13,Yes,,,Decreasing,Regular
4720,2/29/2024,126,87.8,No,Festival,Competitor Pricing,Stable,Budget
1099,6/2/2024,192,78.53,Yes,,Weather,Stable,Budget
6435,11/2/2024,244,22.81,No,Festival,Economic Indicator,Stable,Budget
7860,5/13/2024,216,46.67,Yes,Festival,Economic Indicator,Decreasing,Regular
8447,8/20/2024,266,18.29,Yes,Holiday,Competitor Pricing,Decreasing,Premium
8323,2/13/2024,149,96.77,No,Holiday,Competitor Pricing,Increasing,Budget
2403,6/11/2024,290,30.52,Yes,Holiday,Competitor Pricing,Stable,Premium
8326,5/1/2024,161,91.84,Yes,Festival,Weather,Stable,Regular
3824,12/11/2024,224,81.37,Yes,Holiday,Weather,Increasing,Budget
7718,6/17/2024,153,75.7,Yes,,Weather,Decreasing,Budget
5695,4/23/2024,173,68.21,Yes,Holiday,Weather,Decreasing,Regular
5251,2/5/2024,176,88.93,Yes,,Weather,Stable,Premium
9009,12/26/2024,171,42.01,No,Festival,Competitor Pricing,Decreasing,Budget
8873,8/20/2024,151,55.61,No,Festival,Competitor Pricing,Decreasing,Premium
1709,5/15/2024,319,13.99,Yes,Holiday,Weather,Stable,Budget
7592,11/15/2024,223,56.15,No,,Weather,Increasing,Budget
8377,1/2/2024,345,21.98,Yes,,Economic Indicator,Increasing,Regular
8043,10/29/2024,227,38.6,Yes,,Weather,Decreasing,Premium
5319,12/28/2024,321,13.06,Yes,Festival,Weather,Stable,Budget
9016,5/8/2024,129,82.25,No,,,Stable,Regular
8538,5/7/2024,216,91.79,Yes,Festival,Competitor Pricing,Increasing,Budget
2162,3/10/2024,261,44.1,Yes,,Economic Indicator,Stable,Budget
5996,11/11/2024,289,23.35,No,Festival,Economic Indicator,Increasing,Regular
3270,12/6/2024,283,28.86,No,Festival,Weather,Increasing,Premium
4640,4/5/2024,141,84.15,Yes,Festival,,Decreasing,Premium
8029,9/5/2024,286,31.06,Yes,Holiday,Weather,Stable,Regular
8940,1/7/2024,264,39.43,No,,Competitor Pricing,Increasing,Regular
7638,12/27/2024,282,10.89,No,,Competitor Pricing,Stable,Regular
4415,10/4/2024,229,34.04,No,Holiday,,Stable,Regular
2101,9/15/2024,193,76.83,Yes,Holiday,Weather,Stable,Regular
5499,1/12/2024,245,46.56,No,Holiday,,Increasing,Premium
1141,7/25/2024,191,53.46,Yes,Festival,Competitor Pricing,Decreasing,Regular
6448,5/23/2024,287,22.23,No,,Competitor Pricing,Increasing,Regular
9501,9/10/2024,201,77.69,Yes,,,Stable,Budget
3019,12/22/2024,234,57.01,No,,,Increasing,Regular
8926,1/28/2024,333,7.73,Yes,,Competitor Pricing,Stable,Regular
9325,8/11/2024,225,58.92,No,Holiday,Economic Indicator,Increasing,Regular
7965,4/1/2024,80,90.54,No,Festival,Competitor Pricing,Decreasing,Premium
7856,5/3/2024,176,49.26,No,Festival,Competitor Pricing,Decreasing,Premium
1929,1/25/2024,330,7.5,No,Festival,,Increasing,Regular
6635,7/15/2024,227,60.95,Yes,,Economic Indicator,Stable,Budget
3154,9/12/2024,108,73.6,No,Holiday,Competitor Pricing,Decreasing,Regular
3417,2/8/2024,102,99.5,Yes,,Weather,Decreasing,Premium
1539,2/26/2024,294,8.31,Yes,Festival,,Decreasing,Regular
4381,12/25/2024,125,65.19,No,Holiday,Weather,Decreasing,Premium
9890,2/16/2024,87,82.55,No,,,Decreasing,Budget
7136,2/18/2024,103,96.83,No,Festival,Weather,Stable,Regular
2597,10/26/2024,205,69.77,Yes,Holiday,Weather,Stable,Budget
9214,2/8/2024,70,98.97,No,Holiday,,Decreasing,Regular
5409,8/29/2024,100,82.05,No,,Competitor Pricing,Decreasing,Budget
1928,5/23/2024,268,40.83,Yes,,Weather,Stable,Budget
2574,5/15/2024,279,18.97,Yes,,Weather,Decreasing,Budget
2460,3/8/2024,252,28.92,Yes,,Weather,Decreasing,Premium
6918,5/31/2024,283,6.19,No,Festival,,Stable,Regular
7715,2/10/2024,382,7.57,Yes,Festival,Weather,Increasing,Regular
6123,1/11/2024,243,29.6,No,Holiday,Weather,Stable,Regular
5231,8/1/2024,304,40.37,Yes,Festival,,Increasing,Regular
9517,6/10/2024,313,17.63,Yes,,,Stable,Premium
6138,11/15/2024,154,75.44,Yes,Holiday,,Decreasing,Premium
4578,11/7/2024,239,26.91,No,Holiday,Competitor Pricing,Stable,Regular
6807,5/25/2024,279,57.6,Yes,Festival,Weather,Increasing,Budget
7416,3/25/2024,191,38.93,No,,Competitor Pricing,Decreasing,Regular
2872,2/14/2024,99,76.94,No,Holiday,Economic Indicator,Decreasing,Budget
5682,7/15/2024,177,67.56,Yes,Holiday,Weather,Decreasing,Regular
3962,11/5/2024,162,67.01,No,Holiday,Weather,Stable,Regular
2214,12/28/2024,69,93.97,No,,Weather,Decreasing,Budget
7635,12/12/2024,280,13.31,Yes,Holiday,Weather,Decreasing,Regular
9701,10/28/2024,257,19.31,No,Holiday,Economic Indicator,Stable,Premium
7866,9/12/2024,295,47.13,Yes,Holiday,Competitor Pricing,Increasing,Premium
4329,1/24/2024,185,55.32,No,Holiday,Weather,Stable,Premium
7012,10/19/2024,278,16.57,Yes,Holiday,,Decreasing,Regular
1081,4/9/2024,134,82.62,No,Holiday,Weather,Stable,Budget
4769,9/19/2024,272,18.23,Yes,,Competitor Pricing,Decreasing,Regular
8262,12/8/2024,317,8.77,No,Holiday,Economic Indicator,Increasing,Budget
6447,1/11/2024,286,50.26,Yes,Festival,Weather,Increasing,Regular
4513,12/27/2024,290,6.56,No,Festival,,Stable,Regular
6824,5/8/2024,223,84.73,Yes,,,Increasing,Budget
9632,6/27/2024,188,78.4,Yes,,,Stable,Budget
3354,6/16/2024,269,20.69,Yes,Festival,Weather,Decreasing,Premium
6530,3/18/2024,302,45.72,Yes,,Competitor Pricing,Increasing,Budget
2453,11/21/2024,118,66.36,No,Holiday,,Decreasing,Regular
7831,8/9/2024,271,35.44,No,,,Increasing,Regular
3167,5/30/2024,251,22.44,No,Holiday,Weather,Stable,Premium
1881,5/9/2024,239,11.59,No,Holiday,Weather,Decreasing,Budget
4864,10/9/2024,94,80.69,No,Holiday,,Decreasing,Regular
1327,5/12/2024,295,22.57,Yes,Festival,Weather,Stable,Regular
2111,1/17/2024,282,49.63,Yes,,Weather,Increasing,Premium
3949,7/23/2024,248,70.95,Yes,,Competitor Pricing,Increasing,Budget
5077,2/13/2024,200,55.33,Yes,Festival,,Decreasing,Premium
2139,2/21/2024,146,79.33,Yes,Festival,Weather,Decreasing,Budget
8332,5/6/2024,250,26.23,No,Festival,Weather,Stable,Budget
3337,2/7/2024,193,54.0,Yes,Holiday,,Decreasing,Premium
2582,8/8/2024,146,96.52,No,,Economic Indicator,Increasing,Budget
4648,3/17/2024,135,59.24,No,,Economic Indicator,Decreasing,Budget
4973,9/15/2024,272,17.21,Yes,,Weather,Decreasing,Regular
2293,5/19/2024,316,16.74,Yes,Festival,Economic Indicator,Stable,Premium
2351,4/16/2024,214,20.54,No,Holiday,Weather,Decreasing,Premium
2641,2/3/2024,254,21.59,No,Holiday,Weather,Stable,Premium
2384,10/2/2024,214,45.07,No,Festival,,Stable,Premium
9652,6/13/2024,137,79.74,No,Holiday,Weather,Stable,Premium
4264,6/19/2024,290,26.66,No,Holiday,Economic Indicator,Increasing,Budget
4465,3/10/2024,320,32.09,Yes,Holiday,,Increasing,Regular
8008,8/18/2024,322,35.0,Yes,Festival,Economic Indicator,Increasing,Premium
3465,1/31/2024,165,75.98,Yes,Holiday,Economic Indicator,Decreasing,Budget
1595,12/24/2024,194,46.59,No,,Weather,Stable,Regular
6758,11/25/2024,162,86.95,No,,Competitor Pricing,Increasing,Regular
3959,5/15/2024,216,48.38,Yes,Festival,,Decreasing,Premium
7410,9/25/2024,86,86.12,No,,Competitor Pricing,Decreasing,Premium
5924,2/17/2024,212,44.71,No,Festival,Weather,Stable,Regular
7716,12/21/2024,200,68.34,No,Festival,Weather,Increasing,Budget
2417,12/4/2024,280,9.77,No,Holiday,,Stable,Budget
8382,7/12/2024,257,40.83,No,Holiday,,Increasing,Premium
5522,3/26/2024,193,36.05,No,Holiday,,Decreasing,Regular
5174,12/16/2024,257,21.75,No,Festival,Weather,Stable,Budget
9263,2/7/2024,151,80.19,Yes,,,Decreasing,Regular
6397,2/13/2024,268,34.63,No,,Economic Indicator,Increasing,Premium
6905,1/23/2024,140,98.37,No,,Competitor Pricing,Increasing,Regular
8143,6/22/2024,83,87.33,No,Holiday,Competitor Pricing,Decreasing,Budget
2573,1/13/2024,288,11.97,Yes,Holiday,Weather,Decreasing,Budget
5425,5/5/2024,202,27.61,No,Festival,,Decreasing,Budget
8986,3/16/2024,198,51.61,No,Festival,,Stable,Premium
3628,9/19/2024,337,31.55,Yes,,Economic Indicator,Increasing,Premium
8449,3/22/2024,132,85.73,No,Festival,Economic Indicator,Stable,Premium
4160,4/29/2024,259,44.43,Yes,,Economic Indicator,Stable,Premium
4795,1/8/2024,209,28.04,No,Festival,Economic Indicator,Decreasing,Budget
9921,12/22/2024,228,59.55,Yes,,Weather,Stable,Regular
2202,4/9/2024,249,65.24,Yes,,Competitor Pricing,Increasing,Regular
7445,11/11/2024,194,75.12,Yes,,,Stable,Premium
6028,4/23/2024,186,72.28,No,Holiday,Competitor Pricing,Increasing,Regular
1321,1/19/2024,148,99.9,Yes,Festival,Economic Indicator,Stable,Budget
9401,5/3/2024,233,13.33,No,Holiday,Weather,Decreasing,Premium
8526,10/2/2024,124,91.8,No,Holiday,,Stable,Premium
9438,9/2/2024,300,5.38,Yes,Holiday,,Decreasing,Premium
8060,7/28/2024,270,59.25,Yes,Holiday,Weather,Increasing,Premium
8284,10/2/2024,177,83.41,No,Festival,Competitor Pricing,Increasing,Premium
8841,8/12/2024,264,12.32,No,Holiday,Weather,Stable,Budget
1100,1/13/2024,211,89.61,Yes,,Weather,Increasing,Budget
4264,12/18/2024,226,83.49,Yes,,Competitor Pricing,Increasing,Premium
4540,3/7/2024,223,14.71,No,Festival,Weather,Decreasing,Budget
7479,3/7/2024,215,90.31,Yes,,Weather,Increasing,Premium
6631,6/8/2024,275,33.05,No,Festival,Weather,Increasing,Budget
4798,1/23/2024,186,75.84,No,,,Increasing,Regular
9126,11/30/2024,249,71.84,Yes,Festival,,Increasing,Budget
3534,10/13/2024,319,40.97,Yes,Festival,Weather,Increasing,Budget
7696,11/28/2024,260,25.29,Yes,,,Decreasing,Budget
4872,10/21/2024,211,24.99,No,Holiday,Competitor Pricing,Decreasing,Premium
6652,3/15/2024,244,51.84,Yes,Festival,,Stable,Premium
2612,12/20/2024,347,18.99,Yes,Festival,Weather,Increasing,Regular
5977,8/27/2024,255,24.49,No,Holiday,Weather,Stable,Budget
5294,12/9/2024,251,67.1,Yes,Festival,,Increasing,Premium
4244,12/24/2024,252,69.12,Yes,Holiday,Weather,Increasing,Budget
9300,8/27/2024,294,6.39,Yes,Holiday,Weather,Decreasing,Budget
5158,5/27/2024,230,56.01,No,Festival,Weather,Increasing,Budget
3734,9/28/2024,207,67.27,No,Festival,Economic Indicator,Increasing,Premium
6711,6/15/2024,184,60.51,No,,Competitor Pricing,Stable,Regular
8648,1/10/2024,199,69.21,No,Holiday,Economic Indicator,Increasing,Premium
2462,7/24/2024,313,12.76,No,,,Increasing,Budget
9762,11/28/2024,152,51.35,No,Holiday,,Decreasing,Regular
8489,5/12/2024,114,91.71,No,Holiday,Competitor Pricing,Stable,Budget
3888,11/30/2024,120,70.55,No,Festival,Competitor Pricing,Decreasing,Budget
9366,5/7/2024,258,22.75,No,Holiday,Economic Indicator,Stable,Budget
3715,5/5/2024,289,47.92,Yes,,,Increasing,Regular
6633,4/23/2024,308,43.05,Yes,Holiday,Competitor Pricing,Increasing,Budget
4401,4/25/2024,295,10.65,Yes,Festival,,Decreasing,Budget
8555,9/26/2024,151,80.51,Yes,,Competitor Pricing,Decreasing,Budget
2800,12/18/2024,282,38.33,Yes,,Weather,Stable,Premium
3685,9/30/2024,138,78.71,No,,Weather,Stable,Regular
6966,5/22/2024,186,58.87,Yes,Festival,Competitor Pricing,Decreasing,Regular
1299,10/24/2024,329,5.84,Yes,Festival,Economic Indicator,Stable,Budget
4376,12/26/2024,224,86.38,Yes,Holiday,Weather,Increasing,Premium
4915,5/6/2024,313,19.68,Yes,,Economic Indicator,Stable,Budget
2185,2/5/2024,243,48.03,No,,,Increasing,Budget
5799,12/28/2024,137,86.7,Yes,,Competitor Pricing,Decreasing,Budget
5421,2/28/2024,242,46.08,No,Holiday,Economic Indicator,Increasing,Regular
7803,2/20/2024,94,88.72,No,Festival,Weather,Decreasing,Regular
5205,10/12/2024,176,82.17,No,Festival,Economic Indicator,Increasing,Budget
3588,4/24/2024,300,44.9,Yes,Festival,Economic Indicator,Increasing,Regular
4110,12/28/2024,226,38.7,No,,Competitor Pricing,Stable,Premium
3742,6/15/2024,209,26.7,No,Festival,Competitor Pricing,Decreasing,Regular
3062,1/11/2024,205,53.03,Yes,Festival,Competitor Pricing,Decreasing,Premium
3334,10/31/2024,136,59.93,No,Holiday,,Decreasing,Premium
7509,5/16/2024,201,30.5,No,Festival,Competitor Pricing,Decreasing,Premium
3968,2/18/2024,230,64.24,Yes,,Economic Indicator,Stable,Premium
4448,4/2/2024,262,27.11,Yes,Holiday,Competitor Pricing,Decreasing,Premium
6404,1/28/2024,354,21.74,Yes,,,Increasing,Regular
9914,10/1/2024,284,6.52,No,Holiday,Competitor Pricing,Stable,Premium
9259,5/31/2024,130,82.03,No,Festival,Weather,Stable,Premium
9263,8/21/2024,88,85.23,No,Holiday,,Decreasing,Premium
7818,10/28/2024,78,90.82,No,,Competitor Pricing,Decreasing,Budget
4316,11/15/2024,196,54.28,No,,,Stable,Regular
1096,9/3/2024,253,64.26,Yes,Holiday,,Increasing,Budget
6663,7/24/2024,147,80.13,No,Festival,,Stable,Premium
8465,12/4/2024,183,78.09,No,Festival,Competitor Pricing,Increasing,Budget
7104,1/2/2024,124,86.55,No,Holiday,Economic Indicator,Stable,Premium
8330,2/11/2024,142,56.25,No,,,Decreasing,Budget
3269,9/26/2024,120,65.72,No,Festival,Competitor Pricing,Decreasing,Premium
6030,5/11/2024,193,55.31,No,,Competitor Pricing,Stable,Regular
2077,7/23/2024,276,17.17,Yes,Holiday,Competitor Pricing,Decreasing,Regular
5807,6/22/2024,175,64.22,Yes,Festival,Economic Indicator,Decreasing,Budget
8878,11/14/2024,309,37.03,Yes,,,Increasing,Regular
2497,11/27/2024,248,44.78,No,,,Increasing,Budget
3154,11/3/2024,207,70.39,No,Holiday,Weather,Increasing,Regular
4300,5/27/2024,253,67.58,Yes,Festival,Economic Indicator,Increasing,Premium
2270,10/3/2024,204,43.86,No,Festival,Competitor Pricing,Stable,Regular
4369,8/22/2024,189,34.52,No,Holiday,Economic Indicator,Decreasing,Regular
5954,7/30/2024,73,92.43,No,Festival,,Decreasing,Budget
2533,6/18/2024,177,79.43,Yes,Holiday,Weather,Stable,Budget
9151,6/16/2024,151,74.22,No,Festival,,Stable,Regular
3027,9/16/2024,216,85.96,Yes,Festival,Economic Indicator,Increasing,Regular
6438,4/30/2024,315,18.93,Yes,Festival,Weather,Stable,Budget
4415,9/12/2024,276,61.48,Yes,Holiday,Competitor Pricing,Increasing,Premium
7263,2/6/2024,218,48.72,Yes,Festival,Competitor Pricing,Decreasing,Premium
3105,4/7/2024,308,40.13,Yes,Festival,,Increasing,Regular
5366,7/23/2024,65,94.5,No,Holiday,Competitor Pricing,Decreasing,Premium
3454,12/3/2024,230,66.4,Yes,Holiday,,Stable,Regular
3373,10/19/2024,145,82.21,Yes,Holiday,Weather,Decreasing,Regular
8680,3/12/2024,273,58.08,Yes,,,Increasing,Budget
2468,11/26/2024,202,68.78,No,Festival,Economic Indicator,Increasing,Premium
4600,1/27/2024,229,35.71,No,Holiday,Competitor Pricing,Stable,Regular
6541,5/17/2024,330,9.25,Yes,Holiday,,Stable,Budget
7650,12/5/2024,108,74.18,No,,Competitor Pricing,Decreasing,Budget
3050,1/28/2024,224,61.16,Yes,Festival,Economic Indicator,Stable,Regular
3979,1/2/2024,148,95.44,No,Festival,Weather,Increasing,Premium
3480,10/16/2024,360,13.17,Yes,Festival,Economic Indicator,Increasing,Budget
4831,4/28/2024,76,89.94,No,Holiday,Competitor Pricing,Decreasing,Regular
3137,9/27/2024,126,87.17,No,Holiday,,Stable,Premium
4205,7/30/2024,128,84.94,No,Festival,Weather,Stable,Budget
3259,2/25/2024,291,28.18,No,,Competitor Pricing,Increasing,Premium
6352,12/19/2024,111,87.57,No,,Competitor Pricing,Stable,Premium
6400,8/7/2024,175,84.83,No,,,Increasing,Budget
6566,7/3/2024,309,43.28,Yes,Festival,,Increasing,Budget
4067,8/27/2024,239,5.31,No,Festival,Weather,Decreasing,Regular
5217,8/31/2024,213,87.54,Yes,Festival,Competitor Pricing,Increasing,Budget
5344,2/14/2024,109,99.39,Yes,Festival,Competitor Pricing,Decreasing,Regular
9287,1/11/2024,157,87.73,No,,Competitor Pricing,Increasing,Budget
2947,4/26/2024,184,81.0,Yes,Holiday,Competitor Pricing,Stable,Budget
3714,8/15/2024,266,13.77,No,Holiday,,Stable,Premium
9341,10/15/2024,284,37.11,Yes,Festival,Weather,Stable,Premium
4741,10/8/2024,231,56.64,No,Holiday,Competitor Pricing,Increasing,Regular
1447,3/22/2024,180,43.15,No,,Competitor Pricing,Decreasing,Budget
9397,1/10/2024,284,14.57,Yes,Festival,Weather,Decreasing,Regular
6275,9/13/2024,265,14.57,No,Holiday,Competitor Pricing,Stable,Regular
3625,2/26/2024,119,93.76,Yes,Holiday,Economic Indicator,Decreasing,Budget
1147,8/1/2024,207,72.5,Yes,,Competitor Pricing,Stable,Budget
1279,10/23/2024,112,90.94,No,Festival,Weather,Stable,Budget
2504,10/2/2024,295,24.07,No,Holiday,Weather,Increasing,Regular
7136,8/24/2024,364,12.18,Yes,Festival,Economic Indicator,Increasing,Regular
7284,10/6/2024,255,66.48,Yes,Holiday,Economic Indicator,Increasing,Budget
5948,2/29/2024,248,52.65,Yes,Holiday,,Stable,Regular
2101,8/16/2024,140,60.8,No,,Competitor Pricing,Decreasing,Premium
3638,6/4/2024,320,33.8,Yes,Festival,,Increasing,Regular
5728,7/8/2024,330,7.49,No,,Competitor Pricing,Increasing,Regular
5337,7/16/2024,126,84.26,No,Festival,Weather,Stable,Premium
3900,5/10/2024,132,65.53,No,,Weather,Decreasing,Premium
1471,9/13/2024,308,42.15,Yes,,Economic Indicator,Increasing,Premium
2566,7/11/2024,162,68.06,No,Holiday,Economic Indicator,Stable,Regular
7962,1/26/2024,210,70.71,Yes,Holiday,Competitor Pricing,Stable,Regular
4013,5/10/2024,79,87.18,No,Festival,Weather,Decreasing,Regular
7861,7/18/2024,205,29.43,No,Festival,Economic Indicator,Decreasing,Regular
5181,9/1/2024,158,95.48,Yes,Holiday,Weather,Stable,Budget
